"model_instance","model","dataset","prompt_mode","engine","seed","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","source_json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv","456","0.996873212283574","1.00767850493824","2.3818856743427","0.989033923665028","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv_plus","456","0.835387481998051","0.843882676995309","-0.97741125635219","3.82687516022439","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv","789","1.04045918281149","1.11206308772257","-7.65291193204903","-4.09381553357742","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv_plus","789","0.832277608058169","0.88810592334702","-6.84615825951168","-1.5556979174597","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv","999","1.03939059799208","1.06075034631857","-3.86444457242949","2.23522358399679","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\cnn_dailymail\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","cnn_dailymail","semantic","shadow_kv_plus","999","0.85524688791818","0.864752970732902","1.44236780449855","6.06332686609698","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\cnn_dailymail\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv","42","0.991015485027314","0.941903752915654","0.0832300096292653","2.19190469158982","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv_plus","42","0.848549912802254","0.901624794256184","2.98171866400844","9.20183624561452","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv","123","1.01288865775798","0.912101052489656","-3.50231406140289","-2.89256677346127","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv_plus","123","0.851515681837618","0.883117538370922","1.0151609995505","1.60626599906621","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv","456","0.979333257485518","0.941869355917795","6.9627889367796","-3.0427676755545","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv_plus","456","0.844514782747407","0.930137818992997","7.56881719506011","9.04477211638881","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv","789","1.00589393285832","0.914194642015377","5.14020934550853","1.82611586325566","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv_plus","789","0.88532694400514","0.901405219222133","3.86165673435564","8.30252059269533","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv","999","1.07135004115315","0.934645987036616","7.58259477906652","0.207998543236294","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\daily_dialog\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","daily_dialog","semantic","shadow_kv_plus","999","0.903693479746921","0.890569769977954","8.75139107751171","11.124940249926","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\daily_dialog\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv","42","1.00154882868983","1.0064722617597","-0.897601874993755","-2.89877975420315","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv_plus","42","0.872015972763365","0.937646796506505","1.624062039227","3.3281881068031","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv","123","1.01718623835962","1.01744918180191","-2.17045432330546","-1.03242227438663","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv_plus","123","0.864692041079486","0.898145895505517","3.34945448095387","2.61839332861899","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv","456","1.05413379915996","1.06077020243462","-1.79482629479077","-5.34685498830544","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv_plus","456","0.846221992962359","1.00763843265548","-0.32373483455752","3.46966172485383","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv","789","1.00530233318612","1.00474630610396","-1.20699311124948","-8.40976776941548","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv_plus","789","0.928238901266267","0.929604710426442","0.358334739681493","2.00945024714507","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv","999","0.953665606844151","1.03003241088309","4.3662650946028","-3.54040813327934","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\dolly\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","semantic","shadow_kv_plus","999","0.87562722153075","1.01437486648405","4.77600407127585","1.45309257771975","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\dolly\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_dolly_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv","42","1.01538817373321","1.00338964532958","-1.36759215059896","15.2658190913203","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv_plus","42","0.877806076090792","0.908438769872647","1.60064453219742","4.80065777399918","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv","123","1.01440177357646","1.0208945953311","-5.57591386800617","6.46778881222819","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv_plus","123","0.878542225811637","0.930259263411798","-6.51098140107143","-3.14628118512315","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv","456","1.02021474967213","0.973616229933798","1.87581802437007","19.0420974420877","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv_plus","456","0.875157789682979","0.853181325250754","3.22258267275777","8.65863506552612","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv","789","1.00498291132175","0.988515136109663","2.78325842061156","13.0403715664659","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv_plus","789","0.888899489158749","0.963361824233408","2.29979535404466","2.48326901264423","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv","999","1.00612769099751","0.986208294270005","-5.1055943077902","16.8134308989047","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","semantic","shadow_kv_plus","999","0.834054555170232","0.884273227523668","0.40564960343667","6.2839220871685","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv","42","1.00300494184478","0.998802989593894","-0.55545164103862","0.609876842323176","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv_plus","42","0.882413560806915","0.8551208091632","0.802174394138389","4.60330343387297","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv","123","0.990296080584709","0.96996288540465","1.62988453515337","2.47599834827343","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv_plus","123","0.858925653171442","0.825626706212953","4.73921562238864","-0.629677741263908","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv","456","1.00452412739173","0.996495506749507","-6.44925952771796","3.60697838861598","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv_plus","456","0.899038128756444","0.887133152929686","-3.19415723310663","1.77576982556889","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv","789","0.913121752164991","0.977840407096193","-1.1702795735406","4.10763351508545","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv_plus","789","0.834678231604374","0.897571671724927","-5.42409856451637","1.38849082937531","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv","999","0.987463575996603","0.970224118575915","1.9324069870873","0.332360673667019","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","semantic","shadow_kv_plus","999","0.772605150157055","0.862727136486189","3.40484922921148","1.13894832810763","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv","42","1.0129037556384","1.01154819220381","-2.52386499026512","-7.60482444444941","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv_plus","42","0.868526621546301","0.853282350174502","-0.392301209837559","0.522195122684897","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv","123","1.0513028059717","1.07046658407553","-5.40677208889882","-6.99440630587077","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv_plus","123","0.892971932707032","0.884832494068046","-3.03949708289508","-3.79978048808249","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_123\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv","456","0.953772172541382","0.985696994924321","2.75705058295857","-12.5166705004427","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv_plus","456","0.849583495471022","0.802379908790477","2.24020497543469","-4.78749529345092","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_456\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv","789","1.06019489808514","0.998094359237065","0.714983841165438","-0.103958683815556","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv_plus","789","0.948549605069647","0.81284096199556","3.39730907624484","3.94612262631067","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_789\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv","999","1.07384522127477","0.973571643410367","2.651176107753","-9.79294337408595","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","semantic","shadow_kv_plus","999","0.852446729111545","0.834822762784263","4.86668211204388","0.549193419414653","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_999\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-1_5B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","xsum","semantic","shadow_kv","42","1.00247051893069","0.990406756149001","-0.957939152642953","0.477524119946326","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-1_5B-Instruct\semantic\seed_42\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_semantic_cuda.json"
